epoch,train_loss,val_loss,train_nll,train_kl,val_nll,val_kl
1,0.15872877463698387,0.10113345365971327,0.15872877463698387,493.63048205757514,0.10113345365971327,3780.8706970214844
2,0.10775876324623823,0.10239685978740454,0.10775876324623823,23891.85125732422,0.10239685978740454,68828.34765625
